time,Fz,Cz,Pz,Oz,P3,P4,PO7,PO8
0.3515625,-0.21950667417058867,-0.17843524346972117,-0.2810812418374553,-0.4523429311120708,-0.3841526279302343,-0.35310409884914407,-0.6437289243876876,-0.6551644560204295
0.35546875,-0.18184509542606975,-0.14782044388539362,-0.23285508632397978,-0.37473276393029664,-0.3182421153269388,-0.2925206956660986,-0.5332819341674622,-0.5427554583548044
0.359375,-0.1508857252474627,-0.1226538017817802,-0.19321119282267318,-0.31093398433768016,-0.26406095798847673,-0.24271864162983547,-0.44248997710383264,-0.4503505692809995
0.36328125,-0.12938379256866028,-0.10517505444340713,-0.16567767602282402,-0.2666244256488426,-0.22643101260655385,-0.2081300891632054,-0.37943303254905913,-0.3861734683141549
0.3671875,-0.11778381292515405,-0.09574552706226314,-0.1508237517100497,-0.242720062715307,-0.20613020978998975,-0.18947007163205853,-0.3454147474712954,-0.3515508808504819
0.37109375,-0.1140530656584815,-0.09271283119005602,-0.14604647446958552,-0.23503201873609214,-0.1996011462779279,-0.1834686997881363,-0.3344739241128991,-0.3404156814212911
0.375,-0.11421093404351268,-0.09284116231356165,-0.14624863808876398,-0.23535734783308726,-0.19987743371530087,-0.18372264776189695,-0.33493688533781096,-0.3408868565202283
0.37890625,-0.11338161698404292,-0.09216701357672719,-0.14518667512675165,-0.23364833623418235,-0.19842605070152786,-0.18238857535379793,-0.33250481124014186,-0.338411581424225
0.3828125,-0.10705798558774404,-0.08702659215487074,-0.1370891880014824,-0.22061708193632512,-0.1873592481160813,-0.1722162323858356,-0.31396001531902584,-0.3195373778908106
0.38671875,-0.09222470254144355,-0.07496873166701334,-0.11809496669457076,-0.19004976081760105,-0.1613999245364539,-0.14835502781807008,-0.27045967954109074,-0.27526428425517224
0.390625,-0.06805142049870483,-0.055318459146747045,-0.08714075505622532,-0.1402352722834621,-0.11909492769746066,-0.10946926209953745,-0.19956871710746782,-0.20311395587668812
0.39453125,-0.03600411346837973,-0.029267459566995058,-0.0461037501509054,-0.074194581145548,-0.06300981425511054,-0.057917144857810854,-0.10558625973544622,-0.10746195044930573
0.3984375,0.0006130512208990524,0.0004983444767958645,0.0007850202710102394,0.0012633299961706257,0.0010728841148832657,0.000986169923500313,0.0017978440958188457,0.00182978199259054
0.40234375,0.03752821342573043,0.03050638852641896,0.04805538011964927,0.07733532925158215,0.06567709931459831,0.06036884769855533,0.11005585776047155,0.1120109445196249
0.40625,0.07053803585677088,0.05733981112143738,0.0903249031125597,0.14535950754179794,0.12344668220976018,0.11346929795763572,0.20686101720457373,0.2105358021253778
0.41015625,0.09644447374057563,0.0783989477781688,0.12349843814263295,0.19874555334808974,0.16878482256288407,0.15514305573560705,0.2828346623573452,0.2878590805721615
0.4140625,0.11367618668600699,0.09240646647867834,0.14556387384345726,0.23425536710419692,0.19894157787803124,0.18286243630427634,0.33336866067656956,0.3392907785837451
0.41796875,0.12247767244843999,0.09956112734244016,0.15683430376611796,0.2523928230857564,0.21434480856896698,0.19702072506788681,0.359180035047757,0.3655607088148827
0.421875,0.124669142564926,0.10134255035154638,0.15964050703587418,0.2569088337622816,0.2181800340395057,0.20054598337537755,0.36560678040586936,0.37210159575806756
0.42578125,0.12308822761042393,0.10005744144336859,0.1576161139382748,0.2536509953188215,0.21541332273500302,0.19800287986981857,0.360970574320163,0.3673830235584319
0.4296875,0.12089130052572727,0.09827157754216387,0.1548029331388534,0.2491237296453619,0.2115685475700957,0.19446885346496856,0.3545278275396413,0.3608258509757434
0.43359375,0.12090099232864304,0.09827945746110345,0.15481533921501978,0.24914371010709147,0.21158550111977092,0.19448444277259114,0.3545562492490717,0.3608547558542341
0.4375,0.12514043135070096,0.10172566078381351,0.16024398519220995,0.2578800035735185,0.21900483204717602,0.20130410405272414,0.36698887129205104,0.37350827142290655
0.44140625,0.13461591663599393,0.10942820694026523,0.172377482954289,0.27740637165152293,0.23558760631203768,0.21654660997683095,0.3947768334455759,0.40178986182581866
0.4453125,0.1493292103305066,0.12138852412135748,0.19121804939459253,0.3077264523199119,0.26133696451324795,0.2402148027158546,0.4379253084607626,0.44570484192263393
0.44921875,0.16844650474467926,0.13692883271687606,0.21569800878751266,0.3471219542916515,0.29479360819095746,0.27096737653664604,0.49398903456676635,0.5027645215704979
0.453125,0.19053557309689495,0.15488485871628654,0.2439833508560696,0.39264142515094136,0.33345108363391773,0.3065004250402126,0.5587677378571243,0.5686940198756929
0.45703125,0.21380195391884627,0.1737979005156376,0.27377626565794344,0.4405870299706294,0.3741689340586163,0.3439272973082552,0.6269991104090877,0.6381374646480253
0.4609375,0.23629328893548518,0.1920809467037543,0.302576722788217,0.48693550525058527,0.41353041524416767,0.3801074512921332,0.6929575988579018,0.7052676664898172
0.46484375,0.2560782661475969,0.20816399626255588,0.32791166404422256,0.5277069590192696,0.4481555606616894,0.41193410993400903,0.7509793817916943,0.7643201911378128
0.46875,0.27142834824189777,0.22064195093207672,0.34756763511722966,0.5593392415903509,0.47501930566795636,0.43662663529175916,0.7959952768032963,0.8101357593659486
0.47265625,0.28102667215534893,0.2284443496591848,0.35985840440844186,0.5791187049908331,0.4918170475320949,0.45206672893982613,0.8241434557021421,0.8387839898205129
0.4765625,0.284200780242827,0.23102455770640518,0.36392290780895564,0.5856596771991462,0.4973719569534296,0.4571726606172888,0.8334519066011126,0.8482577413815306
0.48046875,0.2811337935781921,0.22853143377687957,0.3599955959998624,0.5793394848296884,0.4920045171274978,0.4522390497641027,0.8244576292781858,0.8391036772081861
0.484375,0.27297383553559484,0.22189824733231944,0.3495466387448687,0.5625240078188654,0.47772397238077247,0.439112710637346,0.8005275162759062,0.8147485459630843
0.48828125,0.26175482048529375,0.21277841710798384,0.33518057307446725,0.5394047661866352,0.45808994286744564,0.42106555042664695,0.7676265454392706,0.781263054250303
0.4921875,0.250080319119661,0.20328830885318894,0.3202312086614256,0.5153468123353377,0.4376587128263054,0.40228565012512263,0.733389697415987,0.7464179816452088
0.49609375,0.2405988084319688,0.19558086705728783,0.3080899944052362,0.4958080239703122,0.42106537989639037,0.3870334239763906,0.7055840569591965,0.7181184287219367
0.5,0.235390942293634,0.19134742501591973,0.30142123819132394,0.48507598648939165,0.41195121980308613,0.37865592616981303,0.6903113671796746,0.7025744253041921
0.50390625,0.23545119631762645,0.19139640983212303,0.3014984031324275,0.4852001893596025,0.41205666434507293,0.3787528441989707,0.690488036525494,0.7027542210380489
0.5078125,0.2404448480319843,0.19545572627066576,0.30789286142862693,0.49549078084965004,0.42079594209099014,0.3867857856221235,0.7051325496831851,0.7176589065238659
0.51171875,0.24884229787858203,0.20228193875482248,0.31864590255281655,0.512795566010027,0.4354920974947163,0.4002941125236248,0.7297590514099284,0.742722875202162
0.515625,0.25840139983301924,0.21005244832394965,0.3308864506834652,0.532494254912308,0.4522212009305804,0.4156711383984657,0.7577922360724187,0.771254008213873
0.51953125,0.2668376453129895,0.2169101946947194,0.3416891729557392,0.549879018763022,0.46698522737642634,0.42924187937387615,0.7825324814803025,0.7964337669363886
0.5234375,0.27244800548942294,0.2214708132441956,0.348873300026753,0.5614404585685406,0.4768037626945443,0.4382668521429878,0.7989855248524691,0.8131790991683374
