,block,rank,train_score,val_score,train_scores,val_scores,mse,F_tr,F_rt,dataset,subject,session
24,25,2,0.8724025510204083,0.7978,"[[0.80753061 0.80936735 0.80835714 0.80989796]
 [0.80530612 0.80544898 0.80677551 0.8067551 ]
 [0.78727551 0.78731633 0.78876531 0.78134694]
 [0.78057143 0.78056122 0.77731633 0.77852041]
 [0.80633673 0.80630612 0.80719388 0.8077551 ]]","[[0.80753061 0.80936735 0.80835714 0.80989796]
 [0.80530612 0.80544898 0.80677551 0.8067551 ]
 [0.78727551 0.78731633 0.78876531 0.78134694]
 [0.78057143 0.78056122 0.77731633 0.77852041]
 [0.80633673 0.80630612 0.80719388 0.8077551 ]]",5.419821056020691e-11,0.004496260625202927,0.0003181304367237308,BNCI2014-008,4,0
25,26,8,0.8752011479591838,0.7982183673469387,"[[0.80915306 0.80820408 0.80939796 0.81095918]
 [0.80562245 0.80547959 0.807      0.80637755]
 [0.78721429 0.78731633 0.78836735 0.7855102 ]
 [0.78066327 0.78056122 0.77770408 0.77846939]
 [0.80652041 0.80631633 0.80545918 0.80977551]]","[[0.80915306 0.80820408 0.80939796 0.81095918]
 [0.80562245 0.80547959 0.807      0.80637755]
 [0.78721429 0.78731633 0.78836735 0.7855102 ]
 [0.78066327 0.78056122 0.77770408 0.77846939]
 [0.80652041 0.80631633 0.80545918 0.80977551]]",4.921376162923087e-11,0.0042011439118971,0.00032643833166013997,BNCI2014-008,4,0
26,27,8,0.8767242346938776,0.7991367346938775,"[[0.81158163 0.8115     0.81135714 0.81260204]
 [0.80613265 0.80645918 0.80860204 0.80810204]
 [0.78543878 0.78459184 0.78412245 0.78290816]
 [0.77811224 0.77756122 0.77626531 0.78196939]
 [0.80970408 0.8092449  0.81030612 0.81010204]]","[[0.81158163 0.8115     0.81135714 0.81260204]
 [0.80613265 0.80645918 0.80860204 0.80810204]
 [0.78543878 0.78459184 0.78412245 0.78290816]
 [0.77811224 0.77756122 0.77626531 0.78196939]
 [0.80970408 0.8092449  0.81030612 0.81010204]]",4.616172412048276e-11,0.004047012761813745,0.0003306432001031739,BNCI2014-008,4,0
27,28,4,0.8772774234693879,0.7990673469387756,"[[0.81269388 0.8125102  0.81235714 0.81254082]
 [0.80789796 0.80859184 0.80926531 0.80772449]
 [0.78272449 0.78213265 0.78146939 0.78043878]
 [0.78156122 0.78177551 0.78182653 0.7815102 ]
 [0.81013265 0.81013265 0.81041837 0.81076531]]","[[0.81269388 0.8125102  0.81235714 0.81254082]
 [0.80789796 0.80859184 0.80926531 0.80772449]
 [0.78272449 0.78213265 0.78146939 0.78043878]
 [0.78156122 0.78177551 0.78182653 0.7815102 ]
 [0.81013265 0.81013265 0.81041837 0.81076531]]",4.4981985129437815e-11,0.004032514102794139,0.0003319159616974158,BNCI2014-008,4,0
28,29,1,0.8772919642857143,0.7992204081632652,"[[0.81212245 0.81140816 0.81157143 0.81318367]
 [0.8095102  0.80864286 0.80860204 0.80641837]
 [0.78162245 0.78010204 0.78135714 0.77933673]
 [0.78231633 0.78190816 0.78027551 0.78186735]
 [0.81053061 0.81007143 0.80996939 0.81073469]]","[[0.81212245 0.81140816 0.81157143 0.81318367]
 [0.8095102  0.80864286 0.80860204 0.80641837]
 [0.78162245 0.78010204 0.78135714 0.77933673]
 [0.78231633 0.78190816 0.78027551 0.78186735]
 [0.81053061 0.81007143 0.80996939 0.81073469]]",4.485569484235058e-11,0.00403245816459869,0.00033211833862942366,BNCI2014-008,4,0
29,30,1,0.8772971938775509,0.7991612244897959,"[[0.81281633 0.81215306 0.8117551  0.81142857]
 [0.80903061 0.80941837 0.8070102  0.80489796]
 [0.7817551  0.78110204 0.78218367 0.77971429]
 [0.78190816 0.7817449  0.78041837 0.77965306]
 [0.81029592 0.80970408 0.80912245 0.81152041]]","[[0.81281633 0.81215306 0.8117551  0.81142857]
 [0.80903061 0.80941837 0.8070102  0.80489796]
 [0.7817551  0.78110204 0.78218367 0.77971429]
 [0.78190816 0.7817449  0.78041837 0.77965306]
 [0.81029592 0.80970408 0.80912245 0.81152041]]",4.4750689232640015e-11,0.0040323347208330125,0.0003321948756473752,BNCI2014-008,4,0
30,31,1,0.8773269132653063,0.7990959183673468,"[[0.81242857 0.81213265 0.8119898  0.81255102]
 [0.80909184 0.80905102 0.80733673 0.80520408]
 [0.7817551  0.78117347 0.78267347 0.77953061]
 [0.78193878 0.78173469 0.78078571 0.78019388]
 [0.81026531 0.80958163 0.81057143 0.81176531]]","[[0.81242857 0.81213265 0.8119898  0.81255102]
 [0.80909184 0.80905102 0.80733673 0.80520408]
 [0.7817551  0.78117347 0.78267347 0.77953061]
 [0.78193878 0.78173469 0.78078571 0.78019388]
 [0.81026531 0.80958163 0.81057143 0.81176531]]",4.4689346302402013e-11,0.004032352395803894,0.0003322223087495319,BNCI2014-008,4,0
31,32,1,0.8773257653061224,0.799338775510204,"[[0.81341837 0.81360204 0.81312245 0.81328571]
 [0.80912245 0.80887755 0.80791837 0.80692857]
 [0.78194898 0.78092857 0.78259184 0.7785    ]
 [0.78173469 0.78133673 0.78113265 0.77981633]
 [0.81046939 0.81021429 0.80971429 0.81059184]]","[[0.81341837 0.81360204 0.81312245 0.81328571]
 [0.80912245 0.80887755 0.80791837 0.80692857]
 [0.78194898 0.78092857 0.78259184 0.7785    ]
 [0.78173469 0.78133673 0.78113265 0.77981633]
 [0.81046939 0.81021429 0.80971429 0.81059184]]",4.464326938996158e-11,0.004032279489420462,0.0003322752545432264,BNCI2014-008,4,0
0,1,1,0.8609149234693877,0.8459040816326532,"[[0.86639796 0.77553061 0.82382653 0.84445918]
 [0.82639796 0.72941837 0.75914286 0.81095918]
 [0.84957143 0.75219388 0.8220102  0.85255102]
 [0.8537449  0.7367449  0.77478571 0.82845918]
 [0.83340816 0.74943878 0.82169388 0.84777551]]","[[0.86639796 0.77553061 0.82382653 0.84445918]
 [0.82639796 0.72941837 0.75914286 0.81095918]
 [0.84957143 0.75219388 0.8220102  0.85255102]
 [0.8537449  0.7367449  0.77478571 0.82845918]
 [0.83340816 0.74943878 0.82169388 0.84777551]]",4.449121712306304e-11,0.5358641557525233,0.00025517340750120165,BNCI2014-008,5,0
1,2,4,0.8890241071428571,0.8515857142857144,"[[0.8667449  0.87032653 0.86897959 0.86      ]
 [0.82584694 0.82280612 0.81603061 0.82670408]
 [0.84988776 0.85513265 0.86857143 0.86627551]
 [0.85343878 0.85534694 0.85079592 0.84554082]
 [0.83321429 0.85095918 0.85355102 0.85829592]]","[[0.8667449  0.87032653 0.86897959 0.86      ]
 [0.82584694 0.82280612 0.81603061 0.82670408]
 [0.84988776 0.85513265 0.86857143 0.86627551]
 [0.85343878 0.85534694 0.85079592 0.84554082]
 [0.83321429 0.85095918 0.85355102 0.85829592]]",4.066858464495208e-11,0.042805702412492166,0.0003606647845856454,BNCI2014-008,5,0
2,3,2,0.8946903061224489,0.8536653061224488,"[[0.86904082 0.8750102  0.86944898 0.86064286]
 [0.81577551 0.81666327 0.82204082 0.82573469]
 [0.86829592 0.87167347 0.86886735 0.86761224]
 [0.85219388 0.85168367 0.85236735 0.84770408]
 [0.85603061 0.85329592 0.85185714 0.85557143]]","[[0.86904082 0.8750102  0.86944898 0.86064286]
 [0.81577551 0.81666327 0.82204082 0.82573469]
 [0.86829592 0.87167347 0.86886735 0.86761224]
 [0.85219388 0.85168367 0.85236735 0.84770408]
 [0.85603061 0.85329592 0.85185714 0.85557143]]",4.03803434779402e-11,0.04366483603634684,0.00036269438585104143,BNCI2014-008,5,0
3,4,4,0.9013576530612244,0.8539836734693876,"[[0.8717449  0.8732551  0.87055102 0.86234694]
 [0.81711224 0.81573469 0.82081633 0.82227551]
 [0.87037755 0.86984694 0.86917347 0.87052041]
 [0.8535     0.85176531 0.8515102  0.84981633]
 [0.85246939 0.85703061 0.85786735 0.85977551]]","[[0.8717449  0.8732551  0.87055102 0.86234694]
 [0.81711224 0.81573469 0.82081633 0.82227551]
 [0.87037755 0.86984694 0.86917347 0.87052041]
 [0.8535     0.85176531 0.8515102  0.84981633]
 [0.85246939 0.85703061 0.85786735 0.85977551]]",3.738443582724003e-11,0.02766681998824618,0.0003967944480423873,BNCI2014-008,5,0
4,5,1,0.902400892857143,0.8543938775510203,"[[0.87108163 0.86819388 0.86781633 0.85919388]
 [0.82423469 0.822      0.82387755 0.82420408]
 [0.86938776 0.87171429 0.86564286 0.86893878]
 [0.85215306 0.85193878 0.85264286 0.85019388]
 [0.85511224 0.85577551 0.85542857 0.85837755]]","[[0.87108163 0.86819388 0.86781633 0.85919388]
 [0.82423469 0.822      0.82387755 0.82420408]
 [0.86938776 0.87171429 0.86564286 0.86893878]
 [0.85215306 0.85193878 0.85264286 0.85019388]
 [0.85511224 0.85577551 0.85542857 0.85837755]]",3.723696963325739e-11,0.027610169056664472,0.0004047321721529932,BNCI2014-008,5,0
5,6,2,0.9030707908163267,0.8550795918367345,"[[0.86992857 0.87272449 0.86982653 0.85931633]
 [0.82120408 0.82518367 0.82742857 0.82105102]
 [0.86638776 0.86921429 0.8677551  0.8707449 ]
 [0.8522449  0.8525     0.85276531 0.85184694]
 [0.8575102  0.85577551 0.85554082 0.86065306]]","[[0.86992857 0.87272449 0.86982653 0.85931633]
 [0.82120408 0.82518367 0.82742857 0.82105102]
 [0.86638776 0.86921429 0.8677551  0.8707449 ]
 [0.8522449  0.8525     0.85276531 0.85184694]
 [0.8575102  0.85577551 0.85554082 0.86065306]]",3.69311251305758e-11,0.027570766217387212,0.00040828935901439687,BNCI2014-008,5,0
6,7,4,0.9058383928571428,0.8553408163265306,"[[0.87062245 0.86981633 0.86980612 0.85910204]
 [0.82564286 0.82364286 0.8265     0.82485714]
 [0.86639796 0.86936735 0.86722449 0.86877551]
 [0.85180612 0.85115306 0.85288776 0.85104082]
 [0.85638776 0.85861224 0.86028571 0.85864286]]","[[0.87062245 0.86981633 0.86980612 0.85910204]
 [0.82564286 0.82364286 0.8265     0.82485714]
 [0.86639796 0.86936735 0.86722449 0.86877551]
 [0.85180612 0.85115306 0.85288776 0.85104082]
 [0.85638776 0.85861224 0.86028571 0.85864286]]",3.60715049403327e-11,0.025287087166179566,0.0004181460682212429,BNCI2014-008,5,0
7,8,1,0.9059008928571428,0.8552632653061224,"[[0.86872449 0.86718367 0.86827551 0.85763265]
 [0.82666327 0.82630612 0.8285     0.8265    ]
 [0.86664286 0.86722449 0.8677551  0.86421429]
 [0.85321429 0.85267347 0.85346939 0.84994898]
 [0.86107143 0.86086735 0.85828571 0.85791837]]","[[0.86872449 0.86718367 0.86827551 0.85763265]
 [0.82666327 0.82630612 0.8285     0.8265    ]
 [0.86664286 0.86722449 0.8677551  0.86421429]
 [0.85321429 0.85267347 0.85346939 0.84994898]
 [0.86107143 0.86086735 0.85828571 0.85791837]]",3.605396828532456e-11,0.025302794410572007,0.0004182936731518713,BNCI2014-008,5,0
8,9,4,0.9067382653061224,0.8555346938775511,"[[0.86867347 0.86769388 0.86820408 0.85720408]
 [0.82705102 0.82688776 0.82768367 0.82530612]
 [0.86653061 0.86712245 0.86788776 0.86435714]
 [0.85277551 0.85303061 0.85460204 0.85302041]
 [0.86023469 0.86073469 0.85929592 0.85768367]]","[[0.86867347 0.86769388 0.86820408 0.85720408]
 [0.82705102 0.82688776 0.82768367 0.82530612]
 [0.86653061 0.86712245 0.86788776 0.86435714]
 [0.85277551 0.85303061 0.85460204 0.85302041]
 [0.86023469 0.86073469 0.85929592 0.85768367]]",3.5439990570354774e-11,0.024802270087129014,0.0004206257165581273,BNCI2014-008,5,0
9,10,2,0.9071558673469386,0.8556795918367346,"[[0.86765306 0.86671429 0.86369388 0.85442857]
 [0.82770408 0.8274898  0.82936735 0.82405102]
 [0.86770408 0.86911224 0.86864286 0.8645102 ]
 [0.85571429 0.85608163 0.85577551 0.8542449 ]
 [0.85896939 0.859      0.85863265 0.85562245]]","[[0.86765306 0.86671429 0.86369388 0.85442857]
 [0.82770408 0.8274898  0.82936735 0.82405102]
 [0.86770408 0.86911224 0.86864286 0.8645102 ]
 [0.85571429 0.85608163 0.85577551 0.8542449 ]
 [0.85896939 0.859      0.85863265 0.85562245]]",3.531143721489283e-11,0.02480904728662192,0.000420956089578129,BNCI2014-008,5,0
10,11,4,0.9085946428571429,0.855973469387755,"[[0.86469388 0.86470408 0.86480612 0.85747959]
 [0.8279898  0.82465306 0.83056122 0.82486735]
 [0.86905102 0.86908163 0.86984694 0.86295918]
 [0.857      0.85546939 0.8555     0.85510204]
 [0.85902041 0.85885714 0.85915306 0.85871429]]","[[0.86469388 0.86470408 0.86480612 0.85747959]
 [0.8279898  0.82465306 0.83056122 0.82486735]
 [0.86905102 0.86908163 0.86984694 0.86295918]
 [0.857      0.85546939 0.8555     0.85510204]
 [0.85902041 0.85885714 0.85915306 0.85871429]]",3.46796327045762e-11,0.02433090966671734,0.00042340496725566857,BNCI2014-008,5,0
11,12,1,0.9087382653061225,0.8557163265306121,"[[0.86476531 0.86437755 0.86021429 0.85559184]
 [0.82929592 0.82884694 0.8265     0.82304082]
 [0.87017347 0.86946939 0.86960204 0.86409184]
 [0.85560204 0.85564286 0.85807143 0.85481633]
 [0.8587449  0.85937755 0.8592551  0.85846939]]","[[0.86476531 0.86437755 0.86021429 0.85559184]
 [0.82929592 0.82884694 0.8265     0.82304082]
 [0.87017347 0.86946939 0.86960204 0.86409184]
 [0.85560204 0.85564286 0.85807143 0.85481633]
 [0.8587449  0.85937755 0.8592551  0.85846939]]",3.458435294646704e-11,0.024355090732947733,0.00042425579983306215,BNCI2014-008,5,0
12,13,2,0.909029719387755,0.8556775510204083,"[[0.86477551 0.8645     0.86067347 0.8572551 ]
 [0.82961224 0.82894898 0.82654082 0.82426531]
 [0.86976531 0.86996939 0.86829592 0.86496939]
 [0.85552041 0.85569388 0.857      0.85332653]
 [0.85838776 0.85927551 0.85957143 0.86014286]]","[[0.86477551 0.8645     0.86067347 0.8572551 ]
 [0.82961224 0.82894898 0.82654082 0.82426531]
 [0.86976531 0.86996939 0.86829592 0.86496939]
 [0.85552041 0.85569388 0.857      0.85332653]
 [0.85838776 0.85927551 0.85957143 0.86014286]]",3.3953235568897896e-11,0.023444966634270724,0.0004243064011468742,BNCI2014-008,5,0
13,14,1,0.9091667091836733,0.8555714285714286,"[[0.86467347 0.86479592 0.86319388 0.85776531]
 [0.82852041 0.82708163 0.8274898  0.8245102 ]
 [0.86936735 0.86857143 0.86740816 0.86165306]
 [0.85604082 0.85652041 0.85480612 0.85595918]
 [0.8592551  0.85667347 0.858      0.85668367]]","[[0.86467347 0.86479592 0.86319388 0.85776531]
 [0.82852041 0.82708163 0.8274898  0.8245102 ]
 [0.86936735 0.86857143 0.86740816 0.86165306]
 [0.85604082 0.85652041 0.85480612 0.85595918]
 [0.8592551  0.85667347 0.858      0.85668367]]",3.3935197030208165e-11,0.023465054632946337,0.00042437550512183016,BNCI2014-008,5,0
14,15,1,0.9092150510204082,0.855804081632653,"[[0.86478571 0.86478571 0.86465306 0.85835714]
 [0.8289898  0.82745918 0.8272551  0.82531633]
 [0.86942857 0.86841837 0.86770408 0.86167347]
 [0.85660204 0.85641837 0.85457143 0.85519388]
 [0.85921429 0.85715306 0.8575102  0.85523469]]","[[0.86478571 0.86478571 0.86465306 0.85835714]
 [0.8289898  0.82745918 0.8272551  0.82531633]
 [0.86942857 0.86841837 0.86770408 0.86167347]
 [0.85660204 0.85641837 0.85457143 0.85519388]
 [0.85921429 0.85715306 0.8575102  0.85523469]]",3.387378040961505e-11,0.023697176509457546,0.00042444314473800304,BNCI2014-008,5,0
15,16,1,0.9092910714285715,0.8556693877551022,"[[0.86492857 0.86414286 0.86192857 0.85657143]
 [0.82862245 0.82931633 0.82588776 0.8224898 ]
 [0.8694898  0.86812245 0.8660102  0.86338776]
 [0.85620408 0.85658163 0.85616327 0.85673469]
 [0.85910204 0.85766327 0.85908163 0.85546939]]","[[0.86492857 0.86414286 0.86192857 0.85657143]
 [0.82862245 0.82931633 0.82588776 0.8224898 ]
 [0.8694898  0.86812245 0.8660102  0.86338776]
 [0.85620408 0.85658163 0.85616327 0.85673469]
 [0.85910204 0.85766327 0.85908163 0.85546939]]",3.3732049159255206e-11,0.023732255114585432,0.00042456590896794476,BNCI2014-008,5,0
16,17,1,0.9093678571428571,0.8555408163265306,"[[0.8650102  0.8642449  0.86223469 0.85590816]
 [0.82892857 0.82842857 0.82686735 0.82512245]
 [0.86884694 0.86893878 0.86918367 0.86607143]
 [0.85611224 0.85612245 0.85441837 0.85811224]
 [0.85880612 0.85820408 0.85888776 0.85591837]]","[[0.8650102  0.8642449  0.86223469 0.85590816]
 [0.82892857 0.82842857 0.82686735 0.82512245]
 [0.86884694 0.86893878 0.86918367 0.86607143]
 [0.85611224 0.85612245 0.85441837 0.85811224]
 [0.85880612 0.85820408 0.85888776 0.85591837]]",3.356728910422718e-11,0.023769263210286103,0.0004247437907174923,BNCI2014-008,5,0
17,18,1,0.9095414540816327,0.855177551020408,"[[0.8650102  0.86418367 0.86381633 0.85532653]
 [0.82686735 0.82812245 0.82560204 0.82483673]
 [0.86859184 0.86802041 0.86886735 0.86915306]
 [0.85658163 0.85652041 0.85639796 0.85715306]
 [0.85883673 0.85823469 0.85817347 0.85671429]]","[[0.8650102  0.86418367 0.86381633 0.85532653]
 [0.82686735 0.82812245 0.82560204 0.82483673]
 [0.86859184 0.86802041 0.86886735 0.86915306]
 [0.85658163 0.85652041 0.85639796 0.85715306]
 [0.85883673 0.85823469 0.85817347 0.85671429]]",3.3533257184913795e-11,0.02377817011951405,0.0004247877411436809,BNCI2014-008,5,0
18,19,1,0.9095418367346939,0.8550285714285714,"[[0.86454082 0.86478571 0.86216327 0.85394898]
 [0.8264898  0.82643878 0.82570408 0.82388776]
 [0.86831633 0.86912245 0.86753061 0.86862245]
 [0.85694898 0.8565     0.85666327 0.85871429]
 [0.85884694 0.8582551  0.85839796 0.8587449 ]]","[[0.86454082 0.86478571 0.86216327 0.85394898]
 [0.8264898  0.82643878 0.82570408 0.82388776]
 [0.86831633 0.86912245 0.86753061 0.86862245]
 [0.85694898 0.8565     0.85666327 0.85871429]
 [0.85884694 0.8582551  0.85839796 0.8587449 ]]",3.3395180271835646e-11,0.023731233640737398,0.0004248575107681304,BNCI2014-008,5,0
19,20,2,0.9096330357142858,0.8553612244897959,"[[0.8645     0.86419388 0.86145918 0.85286735]
 [0.82654082 0.82628571 0.8252449  0.82294898]
 [0.86819388 0.8685     0.86633673 0.86935714]
 [0.85689796 0.85785714 0.85743878 0.85793878]
 [0.8582449  0.85996939 0.85894898 0.85857143]]","[[0.8645     0.86419388 0.86145918 0.85286735]
 [0.82654082 0.82628571 0.8252449  0.82294898]
 [0.86819388 0.8685     0.86633673 0.86935714]
 [0.85689796 0.85785714 0.85743878 0.85793878]
 [0.8582449  0.85996939 0.85894898 0.85857143]]",3.32963311254884e-11,0.02369623752763665,0.0004251699267978869,BNCI2014-008,5,0
20,21,1,0.9097505102040817,0.8553285714285714,"[[0.86406122 0.86235714 0.86371429 0.853     ]
 [0.82619388 0.82738776 0.82356122 0.82304082]
 [0.86860204 0.86845918 0.86978571 0.86938776]
 [0.85852041 0.85796939 0.85778571 0.8577449 ]
 [0.85926531 0.85958163 0.85854082 0.85834694]]","[[0.86406122 0.86235714 0.86371429 0.853     ]
 [0.82619388 0.82738776 0.82356122 0.82304082]
 [0.86860204 0.86845918 0.86978571 0.86938776]
 [0.85852041 0.85796939 0.85778571 0.8577449 ]
 [0.85926531 0.85958163 0.85854082 0.85834694]]",3.3248706125259984e-11,0.023705677318026492,0.00042520437997812876,BNCI2014-008,5,0
21,22,2,0.909883418367347,0.8553918367346938,"[[0.86342857 0.86340816 0.86253061 0.85446939]
 [0.82607143 0.82653061 0.82440816 0.82232653]
 [0.86877551 0.86852041 0.87072449 0.86723469]
 [0.85865306 0.85908163 0.85802041 0.85689796]
 [0.85932653 0.85941837 0.85834694 0.85631633]]","[[0.86342857 0.86340816 0.86253061 0.85446939]
 [0.82607143 0.82653061 0.82440816 0.82232653]
 [0.86877551 0.86852041 0.87072449 0.86723469]
 [0.85865306 0.85908163 0.85802041 0.85689796]
 [0.85932653 0.85941837 0.85834694 0.85631633]]",3.3147962000396804e-11,0.023682367998344833,0.00042549430679978496,BNCI2014-008,5,0
22,23,2,0.9100170918367347,0.8555469387755101,"[[0.86355102 0.86278571 0.86205102 0.85686735]
 [0.82653061 0.82702041 0.82411224 0.82458163]
 [0.86891837 0.86884694 0.86891837 0.86706122]
 [0.85882653 0.85908163 0.85754082 0.85935714]
 [0.85957143 0.86       0.86110204 0.85907143]]","[[0.86355102 0.86278571 0.86205102 0.85686735]
 [0.82653061 0.82702041 0.82411224 0.82458163]
 [0.86891837 0.86884694 0.86891837 0.86706122]
 [0.85882653 0.85908163 0.85754082 0.85935714]
 [0.85957143 0.86       0.86110204 0.85907143]]",3.30567831701266e-11,0.02366937028759212,0.00042576087741283506,BNCI2014-008,5,0
23,24,1,0.9100663265306123,0.8553244897959184,"[[0.86237755 0.86176531 0.86013265 0.85438776]
 [0.82732653 0.82739796 0.82617347 0.82510204]
 [0.86867347 0.86844898 0.86781633 0.86830612]
 [0.85816327 0.85691837 0.85704082 0.8607551 ]
 [0.86008163 0.86032653 0.86061224 0.85968367]]","[[0.86237755 0.86176531 0.86013265 0.85438776]
 [0.82732653 0.82739796 0.82617347 0.82510204]
 [0.86867347 0.86844898 0.86781633 0.86830612]
 [0.85816327 0.85691837 0.85704082 0.8607551 ]
 [0.86008163 0.86032653 0.86061224 0.85968367]]",3.291603216027494e-11,0.023733933938158862,0.0004257923773383775,BNCI2014-008,5,0
24,25,1,0.9100673469387754,0.855377551020408,"[[0.86242857 0.86143878 0.85964286 0.85328571]
 [0.82744898 0.82729592 0.82702041 0.82492857]
 [0.86870408 0.86976531 0.86889796 0.86831633]
 [0.85823469 0.85754082 0.85769388 0.85930612]
 [0.86007143 0.85945918 0.8607551  0.85792857]]","[[0.86242857 0.86143878 0.85964286 0.85328571]
 [0.82744898 0.82729592 0.82702041 0.82492857]
 [0.86870408 0.86976531 0.86889796 0.86831633]
 [0.85823469 0.85754082 0.85769388 0.85930612]
 [0.86007143 0.85945918 0.8607551  0.85792857]]",3.2863829560907287e-11,0.023734654360920447,0.0004259751761640265,BNCI2014-008,5,0
25,26,1,0.9101570153061225,0.8552326530612244,"[[0.86240816 0.8615102  0.85983673 0.85377551]
 [0.82711224 0.82763265 0.82732653 0.8245    ]
 [0.86861224 0.86890816 0.86807143 0.86633673]
 [0.85813265 0.85737755 0.85729592 0.85815306]
 [0.85989796 0.85995918 0.85854082 0.85842857]]","[[0.86240816 0.8615102  0.85983673 0.85377551]
 [0.82711224 0.82763265 0.82732653 0.8245    ]
 [0.86861224 0.86890816 0.86807143 0.86633673]
 [0.85813265 0.85737755 0.85729592 0.85815306]
 [0.85989796 0.85995918 0.85854082 0.85842857]]",3.282011350692853e-11,0.023736685113115084,0.000426023045821495,BNCI2014-008,5,0
26,27,1,0.9101769132653061,0.8552020408163266,"[[0.86216327 0.86112245 0.86056122 0.85437755]
 [0.82709184 0.82656122 0.82578571 0.82506122]
 [0.86861224 0.86847959 0.86873469 0.86590816]
 [0.85821429 0.85780612 0.85730612 0.85715306]
 [0.85992857 0.8597551  0.8592551  0.86079592]]","[[0.86216327 0.86112245 0.86056122 0.85437755]
 [0.82709184 0.82656122 0.82578571 0.82506122]
 [0.86861224 0.86847959 0.86873469 0.86590816]
 [0.85821429 0.85780612 0.85730612 0.85715306]
 [0.85992857 0.8597551  0.8592551  0.86079592]]",3.281380742152815e-11,0.023738159551394574,0.0004260569220154801,BNCI2014-008,5,0
27,28,1,0.9102061224489795,0.8551836734693877,"[[0.86271429 0.86135714 0.85967347 0.85543878]
 [0.82691837 0.82682653 0.82427551 0.82386735]
 [0.86859184 0.86863265 0.86887755 0.86606122]
 [0.85788776 0.85861224 0.85822449 0.85839796]
 [0.85980612 0.85872449 0.85976531 0.85903061]]","[[0.86271429 0.86135714 0.85967347 0.85543878]
 [0.82691837 0.82682653 0.82427551 0.82386735]
 [0.86859184 0.86863265 0.86887755 0.86606122]
 [0.85788776 0.85861224 0.85822449 0.85839796]
 [0.85980612 0.85872449 0.85976531 0.85903061]]",3.2748120714978665e-11,0.023737173438677806,0.0004260868369499301,BNCI2014-008,5,0
28,29,1,0.9102445153061224,0.8552510204081631,"[[0.86253061 0.86105102 0.86116327 0.85534694]
 [0.82710204 0.82666327 0.82536735 0.82394898]
 [0.86865306 0.8687551  0.86886735 0.86477551]
 [0.85819388 0.85730612 0.85572449 0.85755102]
 [0.85977551 0.86013265 0.85960204 0.85711224]]","[[0.86253061 0.86105102 0.86116327 0.85534694]
 [0.82710204 0.82666327 0.82536735 0.82394898]
 [0.86865306 0.8687551  0.86886735 0.86477551]
 [0.85819388 0.85730612 0.85572449 0.85755102]
 [0.85977551 0.86013265 0.85960204 0.85711224]]",3.250328394753549e-11,0.0237606972390056,0.00042619119639266507,BNCI2014-008,5,0
29,30,1,0.9103125000000001,0.8551040816326531,"[[0.86183673 0.86192857 0.86160204 0.85436735]
 [0.82716327 0.82784694 0.82483673 0.8247551 ]
 [0.86856122 0.86860204 0.86958163 0.86541837]
 [0.85812245 0.85805102 0.85637755 0.85887755]
 [0.85983673 0.85831633 0.86083673 0.85813265]]","[[0.86183673 0.86192857 0.86160204 0.85436735]
 [0.82716327 0.82784694 0.82483673 0.8247551 ]
 [0.86856122 0.86860204 0.86958163 0.86541837]
 [0.85812245 0.85805102 0.85637755 0.85887755]
 [0.85983673 0.85831633 0.86083673 0.85813265]]",3.237326814065792e-11,0.023778075526731293,0.00042643555353396976,BNCI2014-008,5,0
30,31,2,0.91044375,0.855404081632653,"[[0.86258163 0.86313265 0.86226531 0.85507143]
 [0.82690816 0.82702041 0.8247551  0.82322449]
 [0.86816327 0.86772449 0.86764286 0.86470408]
 [0.85788776 0.85920408 0.85826531 0.85991837]
 [0.85980612 0.85993878 0.86214286 0.85912245]]","[[0.86258163 0.86313265 0.86226531 0.85507143]
 [0.82690816 0.82702041 0.8247551  0.82322449]
 [0.86816327 0.86772449 0.86764286 0.86470408]
 [0.85788776 0.85920408 0.85826531 0.85991837]
 [0.85980612 0.85993878 0.86214286 0.85912245]]",3.226013875684903e-11,0.023713155405964897,0.00042681861693884114,BNCI2014-008,5,0
31,32,2,0.9106252551020407,0.8556387755102041,"[[0.8632551  0.86407143 0.86293878 0.85738776]
 [0.82709184 0.82692857 0.82560204 0.82517347]
 [0.8680102  0.86881633 0.86782653 0.86663265]
 [0.85922449 0.85845918 0.86055102 0.85889796]
 [0.85966327 0.85991837 0.85884694 0.85868367]]","[[0.8632551  0.86407143 0.86293878 0.85738776]
 [0.82709184 0.82692857 0.82560204 0.82517347]
 [0.8680102  0.86881633 0.86782653 0.86663265]
 [0.85922449 0.85845918 0.86055102 0.85889796]
 [0.85966327 0.85991837 0.85884694 0.85868367]]",3.216139377590445e-11,0.023682183669105142,0.00042699944366457313,BNCI2014-008,5,0
0,1,8,0.9184341836734692,0.8760061224489796,"[[0.83744898 0.86441837 0.86734694 0.86835714]
 [0.84918367 0.88147959 0.87540816 0.87812245]
 [0.84983673 0.8637449  0.87228571 0.87255102]
 [0.86433673 0.89122449 0.89817347 0.90016327]
 [0.85485714 0.86840816 0.86667347 0.86083673]]","[[0.83744898 0.86441837 0.86734694 0.86835714]
 [0.84918367 0.88147959 0.87540816 0.87812245]
 [0.84983673 0.8637449  0.87228571 0.87255102]
 [0.86433673 0.89122449 0.89817347 0.90016327]
 [0.85485714 0.86840816 0.86667347 0.86083673]]",3.954917525636746e-11,0.030706829858283744,0.00045685091286729127,BNCI2014-008,6,0
