,block,rank,fold,n_features_orig,n_features,hoda,train_score,val_score,dataset,subject,session
158,7,"(4, 4)",4,353,142,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8818309948979591,0.8241734693877549,BNCI2014-008,1,0
159,7,"(8, 8)",4,401,164,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8823176020408163,0.8263979591836734,BNCI2014-008,1,0
160,8,"(1, 1)",0,354,142,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8815809948979594,0.859969387755102,BNCI2014-008,1,0
161,8,"(2, 2)",0,357,143,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8816919642857143,0.8590000000000001,BNCI2014-008,1,0
162,8,"(4, 4)",0,369,148,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8815727040816326,0.8583367346938775,BNCI2014-008,1,0
163,8,"(8, 8)",0,417,164,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8829795918367347,0.8626020408163265,BNCI2014-008,1,0
164,8,"(1, 1)",1,354,142,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8857448979591838,0.8444183673469388,BNCI2014-008,1,0
165,8,"(2, 2)",1,357,143,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8852136479591838,0.8458367346938775,BNCI2014-008,1,0
166,8,"(4, 4)",1,369,147,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8872238520408164,0.8486020408163265,BNCI2014-008,1,0
167,8,"(8, 8)",1,417,170,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8885471938775511,0.8441530612244899,BNCI2014-008,1,0
168,8,"(1, 1)",2,354,146,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8920420918367347,0.8157448979591837,BNCI2014-008,1,0
169,8,"(2, 2)",2,357,149,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.891857780612245,0.8162448979591836,BNCI2014-008,1,0
170,8,"(4, 4)",2,369,157,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8923303571428571,0.8152857142857142,BNCI2014-008,1,0
171,8,"(8, 8)",2,417,170,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8939355867346939,0.8168367346938775,BNCI2014-008,1,0
172,8,"(1, 1)",3,354,140,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8872436224489797,0.8309591836734694,BNCI2014-008,1,0
173,8,"(2, 2)",3,357,141,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8873864795918367,0.8307244897959184,BNCI2014-008,1,0
174,8,"(4, 4)",3,369,146,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8873080357142856,0.8313265306122449,BNCI2014-008,1,0
175,8,"(8, 8)",3,417,169,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8916020408163265,0.8246836734693876,BNCI2014-008,1,0
176,8,"(1, 1)",4,354,143,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8830771683673471,0.8256020408163265,BNCI2014-008,1,0
177,8,"(2, 2)",4,357,146,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8819151785714288,0.826061224489796,BNCI2014-008,1,0
178,8,"(4, 4)",4,369,147,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8820599489795918,0.8248979591836736,BNCI2014-008,1,0
179,8,"(8, 8)",4,417,165,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.883998724489796,0.8249081632653061,BNCI2014-008,1,0
180,9,"(1, 1)",0,370,149,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8813941326530611,0.8584795918367347,BNCI2014-008,1,0
181,9,"(2, 2)",0,373,150,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8816039540816325,0.8576632653061224,BNCI2014-008,1,0
182,9,"(4, 4)",0,385,155,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8819158163265305,0.8579489795918367,BNCI2014-008,1,0
183,9,"(8, 8)",0,433,169,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8829968112244897,0.8609693877551021,BNCI2014-008,1,0
184,9,"(1, 1)",1,370,148,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.887672193877551,0.848030612244898,BNCI2014-008,1,0
185,9,"(2, 2)",1,373,149,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8872755102040817,0.8480102040816326,BNCI2014-008,1,0
186,9,"(4, 4)",1,385,154,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8884413265306121,0.8460204081632654,BNCI2014-008,1,0
187,9,"(8, 8)",1,433,170,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8889215561224489,0.8461938775510203,BNCI2014-008,1,0
188,9,"(1, 1)",2,370,158,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8926664540816325,0.8151224489795919,BNCI2014-008,1,0
189,9,"(2, 2)",2,373,161,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8923137755102041,0.8150408163265306,BNCI2014-008,1,0
190,9,"(4, 4)",2,385,165,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8931434948979593,0.8143265306122449,BNCI2014-008,1,0
191,9,"(8, 8)",2,433,186,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8947487244897959,0.8177551020408164,BNCI2014-008,1,0
192,9,"(1, 1)",3,370,147,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8872838010204082,0.8304795918367347,BNCI2014-008,1,0
193,9,"(2, 2)",3,373,148,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8874687499999999,0.8305612244897959,BNCI2014-008,1,0
194,9,"(4, 4)",3,385,155,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8879713010204081,0.8307448979591836,BNCI2014-008,1,0
195,9,"(8, 8)",3,433,172,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8909470663265306,0.8319183673469389,BNCI2014-008,1,0
196,9,"(1, 1)",4,370,148,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8833163265306124,0.8256326530612246,BNCI2014-008,1,0
197,9,"(2, 2)",4,373,151,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.882186862244898,0.8252857142857143,BNCI2014-008,1,0
198,9,"(4, 4)",4,385,156,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.882279974489796,0.8261020408163264,BNCI2014-008,1,0
199,9,"(8, 8)",4,433,175,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8857117346938774,0.8293469387755102,BNCI2014-008,1,0
200,10,"(1, 1)",0,434,170,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8827021683673469,0.8614387755102041,BNCI2014-008,1,0
201,10,"(2, 2)",0,437,171,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8831938775510205,0.8606122448979592,BNCI2014-008,1,0
202,10,"(4, 4)",0,449,177,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8832614795918369,0.8588979591836734,BNCI2014-008,1,0
203,10,"(8, 8)",0,497,189,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8833099489795919,0.8608163265306121,BNCI2014-008,1,0
204,10,"(1, 1)",1,434,171,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8890274234693878,0.8455612244897959,BNCI2014-008,1,0
205,10,"(2, 2)",1,437,172,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8889770408163266,0.8460510204081633,BNCI2014-008,1,0
206,10,"(4, 4)",1,449,180,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8901396683673469,0.8455816326530612,BNCI2014-008,1,0
207,10,"(8, 8)",1,497,199,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8903718112244898,0.8440714285714286,BNCI2014-008,1,0
208,10,"(1, 1)",2,434,187,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.895361607142857,0.8164489795918367,BNCI2014-008,1,0
209,10,"(2, 2)",2,437,188,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.895625,0.8191428571428572,BNCI2014-008,1,0
210,10,"(4, 4)",2,449,191,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8954139030612245,0.8173673469387757,BNCI2014-008,1,0
211,10,"(8, 8)",2,497,215,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8966549744897958,0.8179591836734694,BNCI2014-008,1,0
212,10,"(1, 1)",3,434,173,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8910803571428572,0.8309387755102041,BNCI2014-008,1,0
213,10,"(2, 2)",3,437,174,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8911843112244897,0.8316224489795918,BNCI2014-008,1,0
214,10,"(4, 4)",3,449,179,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8912168367346939,0.8297755102040817,BNCI2014-008,1,0
215,10,"(8, 8)",3,497,196,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8914043367346938,0.8308571428571427,BNCI2014-008,1,0
216,10,"(1, 1)",4,434,176,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.885764030612245,0.8294591836734693,BNCI2014-008,1,0
217,10,"(2, 2)",4,437,178,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8857168367346939,0.8299489795918367,BNCI2014-008,1,0
218,10,"(4, 4)",4,449,182,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8858852040816327,0.8285306122448979,BNCI2014-008,1,0
219,10,"(8, 8)",4,497,197,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8877149234693877,0.8287142857142856,BNCI2014-008,1,0
220,11,"(1, 1)",0,438,172,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8832933673469389,0.8571632653061224,BNCI2014-008,1,0
221,11,"(2, 2)",0,441,173,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8831205357142857,0.8604795918367347,BNCI2014-008,1,0
222,11,"(4, 4)",0,453,176,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8829349489795918,0.8602551020408163,BNCI2014-008,1,0
223,11,"(8, 8)",0,501,192,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8864011479591837,0.8586020408163265,BNCI2014-008,1,0
224,11,"(1, 1)",1,438,173,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8891033163265306,0.8455918367346938,BNCI2014-008,1,0
225,11,"(2, 2)",1,441,174,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.889061862244898,0.846030612244898,BNCI2014-008,1,0
226,11,"(4, 4)",1,453,176,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8892895408163266,0.8462244897959184,BNCI2014-008,1,0
227,11,"(8, 8)",1,501,197,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8904980867346938,0.8434387755102041,BNCI2014-008,1,0
228,11,"(1, 1)",2,438,189,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8957595663265306,0.8192755102040816,BNCI2014-008,1,0
229,11,"(2, 2)",2,441,190,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8962863520408164,0.8190816326530612,BNCI2014-008,1,0
230,11,"(4, 4)",2,453,197,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.895939413265306,0.8201020408163265,BNCI2014-008,1,0
231,11,"(8, 8)",2,501,215,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8980255102040815,0.817030612244898,BNCI2014-008,1,0
232,11,"(1, 1)",3,438,175,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8910988520408164,0.8316020408163265,BNCI2014-008,1,0
233,11,"(2, 2)",3,441,176,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8911996173469388,0.8313163265306123,BNCI2014-008,1,0
234,11,"(4, 4)",3,453,182,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8924170918367347,0.8325510204081633,BNCI2014-008,1,0
235,11,"(8, 8)",3,501,196,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8927786989795918,0.8297755102040816,BNCI2014-008,1,0
236,11,"(1, 1)",4,438,179,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8856141581632653,0.8293877551020409,BNCI2014-008,1,0
237,11,"(2, 2)",4,441,180,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8857085459183673,0.8296020408163266,BNCI2014-008,1,0
238,11,"(4, 4)",4,453,186,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.885908163265306,0.8289285714285715,BNCI2014-008,1,0
239,11,"(8, 8)",4,501,204,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8870688775510204,0.8309795918367348,BNCI2014-008,1,0
240,12,"(1, 1)",0,454,177,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8831989795918368,0.8567755102040818,BNCI2014-008,1,0
241,12,"(2, 2)",0,457,178,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.882998724489796,0.8589591836734695,BNCI2014-008,1,0
242,12,"(4, 4)",0,469,182,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8829132653061225,0.8585714285714287,BNCI2014-008,1,0
243,12,"(8, 8)",0,517,201,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.886110331632653,0.8599387755102041,BNCI2014-008,1,0
244,12,"(1, 1)",1,454,177,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.889422831632653,0.8442244897959184,BNCI2014-008,1,0
245,12,"(2, 2)",1,457,179,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8894700255102042,0.8458673469387755,BNCI2014-008,1,0
246,12,"(4, 4)",1,469,183,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8911473214285714,0.8461530612244897,BNCI2014-008,1,0
247,12,"(8, 8)",1,517,204,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8933775510204083,0.843734693877551,BNCI2014-008,1,0
248,12,"(1, 1)",2,454,198,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8958762755102041,0.819704081632653,BNCI2014-008,1,0
249,12,"(2, 2)",2,457,201,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8959355867346938,0.8198673469387756,BNCI2014-008,1,0
250,12,"(4, 4)",2,469,207,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8963724489795918,0.8198979591836735,BNCI2014-008,1,0
251,12,"(8, 8)",2,517,222,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8969464285714285,0.8186122448979591,BNCI2014-008,1,0
252,12,"(1, 1)",3,454,183,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8920191326530612,0.8325,BNCI2014-008,1,0
253,12,"(2, 2)",3,457,184,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8922850765306124,0.8330306122448979,BNCI2014-008,1,0
254,12,"(4, 4)",3,469,190,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8927008928571428,0.8337244897959184,BNCI2014-008,1,0
255,12,"(8, 8)",3,517,209,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8956505102040817,0.8369285714285715,BNCI2014-008,1,0
256,12,"(1, 1)",4,454,187,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8861785714285715,0.8294081632653061,BNCI2014-008,1,0
257,12,"(2, 2)",4,457,189,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8860229591836735,0.8285918367346938,BNCI2014-008,1,0
258,12,"(4, 4)",4,469,193,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8862391581632654,0.8290204081632653,BNCI2014-008,1,0
259,12,"(8, 8)",4,517,212,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8867040816326531,0.8303571428571429,BNCI2014-008,1,0
260,13,"(1, 1)",0,518,202,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8863348214285716,0.8579795918367347,BNCI2014-008,1,0
261,13,"(2, 2)",0,521,203,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8861058673469387,0.8587857142857142,BNCI2014-008,1,0
262,13,"(4, 4)",0,533,208,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8864285714285715,0.8567551020408163,BNCI2014-008,1,0
263,13,"(8, 8)",0,581,223,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8869974489795919,0.8572551020408162,BNCI2014-008,1,0
264,13,"(1, 1)",1,518,205,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8933463010204082,0.8447448979591836,BNCI2014-008,1,0
265,13,"(2, 2)",1,521,207,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.893190051020408,0.8443367346938775,BNCI2014-008,1,0
266,13,"(4, 4)",1,533,215,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8939821428571428,0.8422755102040815,BNCI2014-008,1,0
267,13,"(8, 8)",1,581,232,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8941747448979592,0.8420204081632653,BNCI2014-008,1,0
268,13,"(1, 1)",2,518,223,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8970063775510204,0.8191020408163265,BNCI2014-008,1,0
269,13,"(2, 2)",2,521,225,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8969974489795918,0.8201428571428572,BNCI2014-008,1,0
270,13,"(4, 4)",2,533,227,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8975325255102041,0.8191326530612244,BNCI2014-008,1,0
271,13,"(8, 8)",2,581,245,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8981179846938775,0.8213877551020409,BNCI2014-008,1,0
272,13,"(1, 1)",3,518,210,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8953533163265307,0.836734693877551,BNCI2014-008,1,0
273,13,"(2, 2)",3,521,211,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8957633928571429,0.836265306122449,BNCI2014-008,1,0
274,13,"(4, 4)",3,533,217,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8956230867346938,0.8347142857142857,BNCI2014-008,1,0
275,13,"(8, 8)",3,581,231,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8966332908163266,0.8375306122448979,BNCI2014-008,1,0
276,13,"(1, 1)",4,518,213,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8869489795918368,0.8303571428571428,BNCI2014-008,1,0
277,13,"(2, 2)",4,521,215,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8868303571428571,0.8304387755102041,BNCI2014-008,1,0
278,13,"(4, 4)",4,533,218,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.886876913265306,0.8305918367346938,BNCI2014-008,1,0
279,13,"(8, 8)",4,581,237,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8878890306122448,0.8323163265306123,BNCI2014-008,1,0
280,14,"(1, 1)",0,582,224,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8868609693877552,0.8570918367346939,BNCI2014-008,1,0
281,14,"(2, 2)",0,585,224,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8873322704081632,0.8581734693877551,BNCI2014-008,1,0
282,14,"(4, 4)",0,597,232,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8871307397959184,0.8538979591836735,BNCI2014-008,1,0
283,14,"(8, 8)",0,645,244,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8884974489795918,0.8577857142857143,BNCI2014-008,1,0
284,14,"(1, 1)",1,582,233,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8943596938775511,0.8431224489795919,BNCI2014-008,1,0
285,14,"(2, 2)",1,585,236,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8941811224489796,0.8426938775510204,BNCI2014-008,1,0
286,14,"(4, 4)",1,597,241,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8948507653061224,0.8421530612244899,BNCI2014-008,1,0
287,14,"(8, 8)",1,645,259,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8952965561224491,0.8409285714285714,BNCI2014-008,1,0
288,14,"(1, 1)",2,582,246,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8981913265306122,0.8197857142857142,BNCI2014-008,1,0
289,14,"(2, 2)",2,585,246,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8988756377551019,0.8211122448979592,BNCI2014-008,1,0
290,14,"(4, 4)",2,597,253,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8986473214285715,0.821122448979592,BNCI2014-008,1,0
291,14,"(8, 8)",2,645,274,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8999815051020408,0.8212244897959183,BNCI2014-008,1,0
292,14,"(1, 1)",3,582,232,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8966556122448981,0.8383775510204081,BNCI2014-008,1,0
